"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","stop_url","location_type","parent_station","wheelchair_boarding"
73711,"73711","Zdunowo Szpital 11","",53.379822,14.767304,"http://www.zditm.szczecin.pl/s73711",,,
73712,"73712","Zdunowo Szpital 12","",53.379769,14.767333,"http://www.zditm.szczecin.pl/s73712",,,
73911,"73911","Przylesie Ośrodek nż 11","na żądanie",53.364612,14.747858,"http://www.zditm.szczecin.pl/s73911",,,
73912,"73912","Przylesie Ośrodek nż 12","na żądanie",53.364801,14.747761,"http://www.zditm.szczecin.pl/s73912",,,
74011,"74011","Przylesie Leśniczówka nż 11","na żądanie",53.370054,14.741104,"http://www.zditm.szczecin.pl/s74011",,,
74012,"74012","Przylesie Leśniczówka nż 12","na żądanie",53.369913,14.741195,"http://www.zditm.szczecin.pl/s74012",,,
74111,"74111","Stary Szlak nż 11","na żądanie",53.376784,14.742818,"http://www.zditm.szczecin.pl/s74111",,,
74112,"74112","Stary Szlak nż 12","na żądanie",53.377306,14.743899,"http://www.zditm.szczecin.pl/s74112",,,
74211,"74211","Drwali nż 11","na żądanie",53.378859,14.747517,"http://www.zditm.szczecin.pl/s74211",,,
74212,"74212","Drwali nż 12","na żądanie",53.378965,14.748021,"http://www.zditm.szczecin.pl/s74212",,,
74311,"74311","Lutyków 11","",53.382414,14.756478,"http://www.zditm.szczecin.pl/s74311",,,
74312,"74312","Lutyków 12","",53.382259,14.756269,"http://www.zditm.szczecin.pl/s74312",,,
74411,"74411","Fiołkowa nż 11","na żądanie",53.397404,14.769814,"http://www.zditm.szczecin.pl/s74411",,,
74511,"74511","Wielgowo Borsucza 11","",53.399176,14.772763,"http://www.zditm.szczecin.pl/s74511",,,
74512,"74512","Wielgowo Borsucza 12","",53.399177,14.772612,"http://www.zditm.szczecin.pl/s74512",,,
74611,"74611","Przylesie nż 11","na żądanie",53.362724,14.752203,"http://www.zditm.szczecin.pl/s74611",,,
74612,"74612","Przylesie nż 12","na żądanie",53.362656,14.752305,"http://www.zditm.szczecin.pl/s74612",,,
74711,"74711","Pomorska 11","",53.384940,14.679640,"http://www.zditm.szczecin.pl/s74711",,,
74712,"74712","Pomorska 12","",53.385174,14.679402,"http://www.zditm.szczecin.pl/s74712",,,
74811,"74811","Zakłady Mięsne 11","",53.386936,14.682243,"http://www.zditm.szczecin.pl/s74811",,,
74911,"74911","Letnia nż 11","na żądanie",53.389009,14.676193,"http://www.zditm.szczecin.pl/s74911",,,
74912,"74912","Letnia nż 12","na żądanie",53.389026,14.676265,"http://www.zditm.szczecin.pl/s74912",,,
80112,"80112","Hangarowa nż 12","na żądanie",53.387729,14.626029,"http://www.zditm.szczecin.pl/s80112",,,1
80113,"80113","Hangarowa nż 13","na żądanie",53.387666,14.626091,"http://www.zditm.szczecin.pl/s80113",,,1
80114,"80114","Hangarowa nż 14","na żądanie",53.387359,14.626514,"http://www.zditm.szczecin.pl/s80114",,,
80211,"80211","Rondo Ułanów Podolskich 11","",53.383715,14.633370,"http://www.zditm.szczecin.pl/s80211",,,
80221,"80221","Rondo Ułanów Podolskich 21","",53.383222,14.634969,"http://www.zditm.szczecin.pl/s80221",,,
80231,"80231","Rondo Ułanów Podolskich 31","",53.382755,14.634175,"http://www.zditm.szczecin.pl/s80231",,,
80241,"80241","Rondo Ułanów Podolskich 41","",53.382790,14.632887,"http://www.zditm.szczecin.pl/s80241",,,
80311,"80311","Bagienna 11","",53.385472,14.647307,"http://www.zditm.szczecin.pl/s80311",,,
80321,"80321","Bagienna 21","",53.384635,14.646516,"http://www.zditm.szczecin.pl/s80321",,,
80331,"80331","Bagienna 31","",53.384691,14.644094,"http://www.zditm.szczecin.pl/s80331",,,
80411,"80411","Struga Zajezdnia nż 11","na żądanie",53.384505,14.653277,"http://www.zditm.szczecin.pl/s80411",,,
80413,"80413","Struga Zajezdnia nż 13","na żądanie",53.383859,14.652269,"http://www.zditm.szczecin.pl/s80413",,,
80521,"80521","Wiosenna nż 21","na żądanie",53.383787,14.661874,"http://www.zditm.szczecin.pl/s80521",,,
80522,"80522","Wiosenna nż 22","na żądanie",53.383779,14.661372,"http://www.zditm.szczecin.pl/s80522",,,
80551,"80551","Wiosenna 51","",53.383145,14.658232,"http://www.zditm.szczecin.pl/s80551",,,
80561,"80561","Wiosenna 61","",53.384102,14.658508,"http://www.zditm.szczecin.pl/s80561",,,
80611,"80611","Botaniczna (płn. Struga) nż 11","na żądanie",53.383117,14.668911,"http://www.zditm.szczecin.pl/s80611",,,
80612,"80612","Botaniczna (płn. Struga) nż 12","na żądanie",53.382974,14.669923,"http://www.zditm.szczecin.pl/s80612",,,
80613,"80613","Botaniczna 13","",53.382067,14.670240,"http://www.zditm.szczecin.pl/s80613",,,
80614,"80614","Botaniczna 14","",53.382328,14.667920,"http://www.zditm.szczecin.pl/s80614",,,
80622,"80622","Botaniczna 22","",53.380906,14.668791,"http://www.zditm.szczecin.pl/s80622",,,
80711,"80711","Struga nż 11","na żądanie",53.382307,14.681253,"http://www.zditm.szczecin.pl/s80711",,,
80712,"80712","Struga nż 12","na żądanie",53.382238,14.681524,"http://www.zditm.szczecin.pl/s80712",,,
80713,"80713","Struga nż 13","na żądanie",53.381222,14.679772,"http://www.zditm.szczecin.pl/s80713",,,
80714,"80714","Struga nż 14","na żądanie",53.381245,14.679209,"http://www.zditm.szczecin.pl/s80714",,,
80911,"80911","Kijewo Autostrada nż 11","na żądanie",53.375094,14.698537,"http://www.zditm.szczecin.pl/s80911",,,
81011,"81011","Szosa Stargardzka (Balińskiego) nż 11","na żądanie",53.362840,14.739819,"http://www.zditm.szczecin.pl/s81011",,,
81012,"81012","Szosa Stargardzka (Balińskiego) nż 12","na żądanie",53.362927,14.739091,"http://www.zditm.szczecin.pl/s81012",,,
81111,"81111","Płonia Most (Unikon) 11","",53.361859,14.748147,"http://www.zditm.szczecin.pl/s81111",,,
81112,"81112","Płonia Most (Unikon) 12","",53.361499,14.747380,"http://www.zditm.szczecin.pl/s81112",,,
81211,"81211","Uczniowska (Płonia) 11","",53.359208,14.744355,"http://www.zditm.szczecin.pl/s81211",,,
81212,"81212","Uczniowska (Płonia) 12","",53.358110,14.744499,"http://www.zditm.szczecin.pl/s81212",,,
81311,"81311","Przyszłości PEKAES nż 11","na żądanie",53.354261,14.744631,"http://www.zditm.szczecin.pl/s81311",,,
81312,"81312","Przyszłości PEKAES nż 12","na żądanie",53.353750,14.744727,"http://www.zditm.szczecin.pl/s81312",,,
81411,"81411","Przyszłości 11","",53.351414,14.745360,"http://www.zditm.szczecin.pl/s81411",,,
81511,"81511","Pyrzycka 11","",53.344760,14.751260,"http://www.zditm.szczecin.pl/s81511",,,
81512,"81512","Pyrzycka 12","",53.345747,14.750494,"http://www.zditm.szczecin.pl/s81512",,,
81611,"81611","Śmierdnica 11","",53.342775,14.756038,"http://www.zditm.szczecin.pl/s81611",,,
81612,"81612","Śmierdnica 12","",53.342708,14.756070,"http://www.zditm.szczecin.pl/s81612",,,
81711,"81711","Topolowa Stadion nż 11","na żądanie",53.342124,14.761337,"http://www.zditm.szczecin.pl/s81711",,,
81712,"81712","Topolowa Stadion nż 12","na żądanie",53.342089,14.761353,"http://www.zditm.szczecin.pl/s81712",,,
81811,"81811","Topolowa nż 11","na żądanie",53.343369,14.768912,"http://www.zditm.szczecin.pl/s81811",,,
81812,"81812","Topolowa nż 12","na żądanie",53.343100,14.768489,"http://www.zditm.szczecin.pl/s81812",,,
81911,"81911","Jezierzyce 11","",53.342455,14.778162,"http://www.zditm.szczecin.pl/s81911",,,
82011,"82011","Sanatoryjna nż 11","na żądanie",53.380150,14.628093,"http://www.zditm.szczecin.pl/s82011",,,
82012,"82012","Sanatoryjna nż 12","na żądanie",53.379543,14.627080,"http://www.zditm.szczecin.pl/s82012",,,
82111,"82111","Jez. Szmaragdowe 11","",53.377386,14.619476,"http://www.zditm.szczecin.pl/s82111",,,
82112,"82112","Jez. Szmaragdowe 12","",53.377985,14.621788,"http://www.zditm.szczecin.pl/s82112",,,
82211,"82211","Grabowa nż 11","na żądanie",53.375438,14.613144,"http://www.zditm.szczecin.pl/s82211",,,
82212,"82212","Grabowa nż 12","na żądanie",53.375080,14.612151,"http://www.zditm.szczecin.pl/s82212",,,
82311,"82311","Złota nż 11","na żądanie",53.372752,14.607084,"http://www.zditm.szczecin.pl/s82311",,,
82312,"82312","Złota nż 12","na żądanie",53.372934,14.607527,"http://www.zditm.szczecin.pl/s82312",,,
82411,"82411","Granitowa 11","",53.369404,14.601404,"http://www.zditm.szczecin.pl/s82411",,,
82412,"82412","Granitowa 12","",53.369524,14.601461,"http://www.zditm.szczecin.pl/s82412",,,
82511,"82511","Podjuchy 11","",53.367743,14.595803,"http://www.zditm.szczecin.pl/s82511",,,
82512,"82512","Podjuchy 12","",53.367708,14.595733,"http://www.zditm.szczecin.pl/s82512",,,
82513,"82513","Podjuchy 13","",53.367666,14.595664,"http://www.zditm.szczecin.pl/s82513",,,
82514,"82514","Podjuchy 14","",53.367626,14.595605,"http://www.zditm.szczecin.pl/s82514",,,
82515,"82515","Podjuchy 15","",53.367527,14.596106,"http://www.zditm.szczecin.pl/s82515",,,
82611,"82611","Metalowa 11","",53.365249,14.593043,"http://www.zditm.szczecin.pl/s82611",,,
82612,"82612","Metalowa 12","",53.364371,14.592141,"http://www.zditm.szczecin.pl/s82612",,,
82711,"82711","Podjuchy Dworzec nż 11","na żądanie",53.360126,14.587237,"http://www.zditm.szczecin.pl/s82711",,,
82712,"82712","Podjuchy Dworzec nż 12","na żądanie",53.359522,14.586646,"http://www.zditm.szczecin.pl/s82712",,,
82811,"82811","Dmowskiego (Przodowników Pracy) nż 11","na żądanie",53.355379,14.581271,"http://www.zditm.szczecin.pl/s82811",,,
82812,"82812","Dmowskiego (Przodowników Pracy) nż 12","na żądanie",53.355716,14.581895,"http://www.zditm.szczecin.pl/s82812",,,
82911,"82911","Transportowa 11","",53.352264,14.575451,"http://www.zditm.szczecin.pl/s82911",,,
82912,"82912","Transportowa 12","",53.352781,14.576658,"http://www.zditm.szczecin.pl/s82912",,,
83011,"83011","Żydowce 11","",53.349753,14.573364,"http://www.zditm.szczecin.pl/s83011",,,
83111,"83111","Rymarska 11","",53.348031,14.566996,"http://www.zditm.szczecin.pl/s83111",,,
83112,"83112","Rymarska 12","",53.347514,14.566092,"http://www.zditm.szczecin.pl/s83112",,,
83211,"83211","Sucha (Klucz) 11","",53.344572,14.560151,"http://www.zditm.szczecin.pl/s83211",,,
83212,"83212","Sucha (Klucz) 12","",53.344742,14.560640,"http://www.zditm.szczecin.pl/s83212",,,
83311,"83311","Klucz 11","",53.343483,14.557769,"http://www.zditm.szczecin.pl/s83311",,,
83411,"83411","Kluczborska nż 11","na żądanie",53.340091,14.552641,"http://www.zditm.szczecin.pl/s83411",,,
83412,"83412","Kluczborska nż 12","na żądanie",53.340673,14.553789,"http://www.zditm.szczecin.pl/s83412",,,
83511,"83511","Klucz Autostrada 11","",53.334995,14.545335,"http://www.zditm.szczecin.pl/s83511",,,
83611,"83611","Krzemienna 11","",53.367445,14.599059,"http://www.zditm.szczecin.pl/s83611",,,
83612,"83612","Krzemienna 12","",53.367546,14.599179,"http://www.zditm.szczecin.pl/s83612",,,
83811,"83811","Miechowska nż 11","na żądanie",53.363740,14.597682,"http://www.zditm.szczecin.pl/s83811",,,
83812,"83812","Miechowska nż 12","na żądanie",53.364314,14.597969,"http://www.zditm.szczecin.pl/s83812",,,0
83911,"83911","Przewiewna nż 11","na żądanie",53.360713,14.596737,"http://www.zditm.szczecin.pl/s83911",,,
83921,"83921","Przewiewna nż 21","na żądanie",53.361130,14.596606,"http://www.zditm.szczecin.pl/s83921",,,
84011,"84011","Smocza - Falskiego 11","",53.358254,14.598501,"http://www.zditm.szczecin.pl/s84011",,,
84111,"84111","Zdroje Dworzec 11","",53.379294,14.636494,"http://www.zditm.szczecin.pl/s84111",,,
84112,"84112","Zdroje Dworzec 12","",53.379327,14.636538,"http://www.zditm.szczecin.pl/s84112",,,
84211,"84211","Walecznych 11","",53.374267,14.645032,"http://www.zditm.szczecin.pl/s84211",,,
84221,"84221","Walecznych nż 21","na żądanie",53.374722,14.643447,"http://www.zditm.szczecin.pl/s84221",,,
84311,"84311","Zdroje Szpital 11","",53.373606,14.644073,"http://www.zditm.szczecin.pl/s84311",,,
84312,"84312","Zdroje Szpital 12","",53.373277,14.644324,"http://www.zditm.szczecin.pl/s84312",,,
84411,"84411","Mączna 11","",53.369020,14.644700,"http://www.zditm.szczecin.pl/s84411",,,
84412,"84412","Mączna 12","",53.370111,14.644834,"http://www.zditm.szczecin.pl/s84412",,,
84511,"84511","Fioletowa 11","",53.364323,14.650833,"http://www.zditm.szczecin.pl/s84511",,,
84512,"84512","Fioletowa 12","",53.364575,14.649631,"http://www.zditm.szczecin.pl/s84512",,,
84611,"84611","Osiedle Bukowe 11","",53.367653,14.653556,"http://www.zditm.szczecin.pl/s84611",,,
84612,"84612","Osiedle Bukowe 12","",53.367576,14.653540,"http://www.zditm.szczecin.pl/s84612",,,
84613,"84613","Osiedle Bukowe 13","",53.367515,14.653546,"http://www.zditm.szczecin.pl/s84613",,,
84621,"84621","Osiedle Bukowe 21","",53.367355,14.653910,"http://www.zditm.szczecin.pl/s84621",,,
84622,"84622","Osiedle Bukowe 22","",53.366888,14.654026,"http://www.zditm.szczecin.pl/s84622",,,
84711,"84711","Kolorowych Domów 11","",53.368296,14.656603,"http://www.zditm.szczecin.pl/s84711",,,
84712,"84712","Kolorowych Domów 12","",53.368263,14.656772,"http://www.zditm.szczecin.pl/s84712",,,
84811,"84811","Rondo Reagana (Klęskowo) nż 11","na żądanie",53.371472,14.660466,"http://www.zditm.szczecin.pl/s84811",,,
84821,"84821","Rondo Reagana (Klęskowo I) 21","",53.370301,14.661360,"http://www.zditm.szczecin.pl/s84821",,,
84831,"84831","Rondo Reagana (Klęskowo) nż 31","na żądanie",53.369683,14.659633,"http://www.zditm.szczecin.pl/s84831",,,
84841,"84841","Rondo Reagana (Klęskowo) nż 41","na żądanie",53.370456,14.658383,"http://www.zditm.szczecin.pl/s84841",,,
84911,"84911","Pszenna 11","",53.373171,14.649909,"http://www.zditm.szczecin.pl/s84911",,,
84912,"84912","Pszenna 12","",53.373423,14.648998,"http://www.zditm.szczecin.pl/s84912",,,
85011,"85011","Osiedle Słoneczne 11","",53.374271,14.661376,"http://www.zditm.szczecin.pl/s85011",,,
85012,"85012","Osiedle Słoneczne 12","",53.373701,14.661296,"http://www.zditm.szczecin.pl/s85012",,,
85041,"85041","Osiedle Słoneczne (Przelotowa) 41","",53.373513,14.659833,"http://www.zditm.szczecin.pl/s85041",,,
85051,"85051","Osiedle Słoneczne 51","",53.373635,14.660353,"http://www.zditm.szczecin.pl/s85051",,,
85052,"85052","Osiedle Słoneczne 52","",53.373616,14.660450,"http://www.zditm.szczecin.pl/s85052",,,
85053,"85053","Osiedle Słoneczne 53","",53.373593,14.660530,"http://www.zditm.szczecin.pl/s85053",,,
85054,"85054","Osiedle Słoneczne 54","",53.373581,14.660627,"http://www.zditm.szczecin.pl/s85054",,,
85111,"85111","Przelotowa 11","",53.374096,14.656797,"http://www.zditm.szczecin.pl/s85111",,,
85211,"85211","Lniana nż 11","na żądanie",53.375562,14.649313,"http://www.zditm.szczecin.pl/s85211",,,
85212,"85212","Lniana nż 12","na żądanie",53.375456,14.649576,"http://www.zditm.szczecin.pl/s85212",,,
85311,"85311","Jasna Osiedle 11","",53.378717,14.649501,"http://www.zditm.szczecin.pl/s85311",,,
85312,"85312","Jasna Osiedle 12","",53.379160,14.650027,"http://www.zditm.szczecin.pl/s85312",,,
85411,"85411","Jasna 11","",53.382010,14.652301,"http://www.zditm.szczecin.pl/s85411",,,
85412,"85412","Jasna 12","",53.381478,14.652068,"http://www.zditm.szczecin.pl/s85412",,,
85511,"85511","Łubinowa 11","",53.378758,14.660549,"http://www.zditm.szczecin.pl/s85511",,,
85512,"85512","Łubinowa 12","",53.377863,14.660939,"http://www.zditm.szczecin.pl/s85512",,,
85611,"85611","Sanktuarium 11","",53.381798,14.659645,"http://www.zditm.szczecin.pl/s85611",,,
85711,"85711","Dąbska 11","",53.370774,14.667279,"http://www.zditm.szczecin.pl/s85711",,,
85712,"85712","Dąbska 12","",53.370684,14.667499,"http://www.zditm.szczecin.pl/s85712",,,
85722,"85722","Dąbska 22","",53.370265,14.666742,"http://www.zditm.szczecin.pl/s85722",,,
85811,"85811","Olszynki Grochowskiej (Jachowicza) nż 11","na żądanie",53.372001,14.675028,"http://www.zditm.szczecin.pl/s85811",,,
85812,"85812","Olszynki Grochowskiej (Jachowicza) nż 12","na żądanie",53.371908,14.674703,"http://www.zditm.szczecin.pl/s85812",,,
85911,"85911","Kalenicka (Ciepłownia) nż 11","na żądanie",53.372749,14.680869,"http://www.zditm.szczecin.pl/s85911",,,
85912,"85912","Kalenicka (Ciepłownia) nż 12","na żądanie",53.372817,14.681819,"http://www.zditm.szczecin.pl/s85912",,,
86011,"86011","Jelenia 11","",53.374208,14.687449,"http://www.zditm.szczecin.pl/s86011",,,
86012,"86012","Jelenia 12","",53.374672,14.688205,"http://www.zditm.szczecin.pl/s86012",,,
86121,"86121","Kijewo (Zwierzyniecka) 21","",53.377091,14.691329,"http://www.zditm.szczecin.pl/s86121",,,
86122,"86122","Kijewo (Zwierzyniecka) 22","",53.376685,14.692104,"http://www.zditm.szczecin.pl/s86122",,,
86131,"86131","Kijewo 31","",53.376441,14.689996,"http://www.zditm.szczecin.pl/s86131",,,
86132,"86132","Kijewo 32","",53.375679,14.688948,"http://www.zditm.szczecin.pl/s86132",,,
86141,"86141","Kijewo 41","",53.377068,14.690035,"http://www.zditm.szczecin.pl/s86141",,,
86211,"86211","Gwarna 11","",53.368861,14.667685,"http://www.zditm.szczecin.pl/s86211",,,
86212,"86212","Gwarna 12","",53.368748,14.667827,"http://www.zditm.szczecin.pl/s86212",,,
86311,"86311","Swojska 11","",53.365841,14.664456,"http://www.zditm.szczecin.pl/s86311",,,
86312,"86312","Swojska 12","",53.366014,14.665233,"http://www.zditm.szczecin.pl/s86312",,,
86411,"86411","Chłopska 11","",53.365548,14.661753,"http://www.zditm.szczecin.pl/s86411",,,
86412,"86412","Chłopska 12","",53.365432,14.661747,"http://www.zditm.szczecin.pl/s86412",,,
86511,"86511","Most Gryfitów nż 11","na żądanie",53.373466,14.600838,"http://www.zditm.szczecin.pl/s86511",,,
86512,"86512","Most Gryfitów nż 12","na żądanie",53.373104,14.601624,"http://www.zditm.szczecin.pl/s86512",,,
86611,"86611","Torfowa nż 11","na żądanie",53.384337,14.642130,"http://www.zditm.szczecin.pl/s86611",,,
86711,"86711","Jaśminowa ZUS 11","",53.384141,14.638187,"http://www.zditm.szczecin.pl/s86711",,,1
86712,"86712","Jaśminowa ZUS 12","",53.384285,14.638085,"http://www.zditm.szczecin.pl/s86712",,,1
86721,"86721","Jaśminowa ZUS 21","",53.383981,14.639427,"http://www.zditm.szczecin.pl/s86721",,,1
86741,"86741","Jaśminowa ZUS 41","",53.383639,14.637687,"http://www.zditm.szczecin.pl/s86741",,,1
86811,"86811","Tokarska nż 11","na żądanie",53.350159,14.571266,"http://www.zditm.szczecin.pl/s86811",,,
86812,"86812","Tokarska nż 12","na żądanie",53.350413,14.571862,"http://www.zditm.szczecin.pl/s86812",,,
86912,"86912","Turkusowa 12","",53.379124,14.643274,"http://www.zditm.szczecin.pl/s86912",,,
86921,"86921","Turkusowa 21","",53.379712,14.643155,"http://www.zditm.szczecin.pl/s86921",,,
86931,"86931","Turkusowa 31","",53.380023,14.643107,"http://www.zditm.szczecin.pl/s86931",,,
86932,"86932","Turkusowa 32","",53.380087,14.643101,"http://www.zditm.szczecin.pl/s86932",,,
86933,"86933","Turkusowa 33","",53.380128,14.643149,"http://www.zditm.szczecin.pl/s86933",,,
86941,"86941","Turkusowa 41","",53.380123,14.643541,"http://www.zditm.szczecin.pl/s86941",,,
86942,"86942","Turkusowa 42","",53.380398,14.643504,"http://www.zditm.szczecin.pl/s86942",,,
86944,"86944","Turkusowa 44","",53.380251,14.644155,"http://www.zditm.szczecin.pl/s86944",,,
86945,"86945","Turkusowa 45","",53.379914,14.644249,"http://www.zditm.szczecin.pl/s86945",,,
